Date,Station,Value,lat,lng
2023-11-21,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2023-11-22,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2023-11-23,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2023-11-24,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2023-11-25,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2023-11-26,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2023-11-27,085 FRIEDRICHSHAGEN,15,52.447697,13.64705
2023-11-28,085 FRIEDRICHSHAGEN,16,52.447697,13.64705
2023-11-29,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2023-11-30,085 FRIEDRICHSHAGEN,22,52.447697,13.64705
2023-12-01,085 FRIEDRICHSHAGEN,27,52.447697,13.64705
2023-12-02,085 FRIEDRICHSHAGEN,22,52.447697,13.64705
2023-12-03,085 FRIEDRICHSHAGEN,17,52.447697,13.64705
2023-12-04,085 FRIEDRICHSHAGEN,18,52.447697,13.64705
2023-12-05,085 FRIEDRICHSHAGEN,19,52.447697,13.64705
2023-12-06,085 FRIEDRICHSHAGEN,22,52.447697,13.64705
2023-12-07,085 FRIEDRICHSHAGEN,23,52.447697,13.64705
2023-12-08,085 FRIEDRICHSHAGEN,14,52.447697,13.64705
2023-12-09,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2023-12-10,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2023-12-11,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2023-12-12,085 FRIEDRICHSHAGEN,16,52.447697,13.64705
2023-12-13,085 FRIEDRICHSHAGEN,11,52.447697,13.64705
2023-12-14,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2023-12-15,085 FRIEDRICHSHAGEN,19,52.447697,13.64705
2023-12-16,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2023-12-17,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2023-12-18,085 FRIEDRICHSHAGEN,13,52.447697,13.64705
2023-12-19,085 FRIEDRICHSHAGEN,14,52.447697,13.64705
2023-12-20,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2023-12-21,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2023-12-22,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2023-12-23,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2023-12-24,085 FRIEDRICHSHAGEN,3,52.447697,13.64705
2023-12-25,085 FRIEDRICHSHAGEN,3,52.447697,13.64705
2023-12-26,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2023-12-27,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2023-12-28,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2023-12-29,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2023-12-30,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2023-12-31,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-01-01,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-01-02,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-01-03,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-01-04,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-01-05,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-01-06,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-01-07,085 FRIEDRICHSHAGEN,3,52.447697,13.64705
2024-01-08,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-01-09,085 FRIEDRICHSHAGEN,16,52.447697,13.64705
2024-01-10,085 FRIEDRICHSHAGEN,25,52.447697,13.64705
2024-01-11,085 FRIEDRICHSHAGEN,30,52.447697,13.64705
2024-01-12,085 FRIEDRICHSHAGEN,17,52.447697,13.64705
2024-01-13,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-01-14,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-01-15,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-01-16,085 FRIEDRICHSHAGEN,18,52.447697,13.64705
2024-01-17,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2024-01-18,085 FRIEDRICHSHAGEN,36,52.447697,13.64705
2024-01-19,085 FRIEDRICHSHAGEN,19,52.447697,13.64705
2024-01-20,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2024-01-21,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-01-22,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-01-23,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-01-24,085 FRIEDRICHSHAGEN,3,52.447697,13.64705
2024-01-25,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-01-26,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-01-27,085 FRIEDRICHSHAGEN,11,52.447697,13.64705
2024-01-28,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2024-01-29,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-01-30,085 FRIEDRICHSHAGEN,16,52.447697,13.64705
2024-01-31,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-02-01,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-02-02,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-03,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-02-04,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-02-05,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-02-06,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-02-07,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2024-02-08,085 FRIEDRICHSHAGEN,11,52.447697,13.64705
2024-02-09,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2024-02-10,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-02-11,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-12,085 FRIEDRICHSHAGEN,13,52.447697,13.64705
2024-02-13,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2024-02-14,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-15,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-02-16,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-17,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-02-18,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-02-19,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-02-20,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-21,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-02-22,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-02-23,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-02-24,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-02-25,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-02-26,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-02-27,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-02-28,085 FRIEDRICHSHAGEN,13,52.447697,13.64705
2024-02-29,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-03-01,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2024-03-02,085 FRIEDRICHSHAGEN,11,52.447697,13.64705
2024-03-03,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-03-04,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-03-05,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-03-06,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-03-07,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-03-08,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-03-09,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-03-10,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-03-11,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-03-12,085 FRIEDRICHSHAGEN,15,52.447697,13.64705
2024-03-13,085 FRIEDRICHSHAGEN,13,52.447697,13.64705
2024-03-14,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-03-15,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-03-16,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-03-17,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-03-18,085 FRIEDRICHSHAGEN,3,52.447697,13.64705
2024-03-19,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-03-20,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-03-21,085 FRIEDRICHSHAGEN,12,52.447697,13.64705
2024-03-22,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-03-23,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-03-24,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-03-25,085 FRIEDRICHSHAGEN,10,52.447697,13.64705
2024-03-26,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-03-27,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-03-28,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-03-29,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-03-30,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-03-31,085 FRIEDRICHSHAGEN,11,52.447697,13.64705
2024-04-01,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-04-02,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-04-03,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-04-04,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-05,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-04-06,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-07,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-08,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-04-09,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-10,085 FRIEDRICHSHAGEN,7,52.447697,13.64705
2024-04-11,085 FRIEDRICHSHAGEN,8,52.447697,13.64705
2024-04-12,085 FRIEDRICHSHAGEN,9,52.447697,13.64705
2024-04-13,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-14,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-04-15,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2024-04-16,085 FRIEDRICHSHAGEN,4,52.447697,13.64705
2024-04-17,085 FRIEDRICHSHAGEN,6,52.447697,13.64705
2024-04-18,085 FRIEDRICHSHAGEN,5,52.447697,13.64705
2023-04-20,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-04-21,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-04-22,115 HARDENBERGPLATZ,27,52.50663,13.332976
2023-04-23,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-04-24,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-04-25,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-04-26,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-04-27,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-04-28,115 HARDENBERGPLATZ,31,52.50663,13.332976
2023-04-29,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-04-30,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-05-01,115 HARDENBERGPLATZ,29,52.50663,13.332976
2023-05-02,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-05-03,115 HARDENBERGPLATZ,,52.50663,13.332976
2023-05-04,115 HARDENBERGPLATZ,,52.50663,13.332976
2023-05-05,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-06,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-07,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-05-08,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-05-09,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-05-10,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-05-11,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-05-12,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-05-13,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-05-14,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-05-15,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-05-16,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-05-17,115 HARDENBERGPLATZ,9,52.50663,13.332976
2023-05-18,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-05-19,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-20,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-05-21,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-22,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-05-23,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-05-24,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-25,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-05-26,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-05-27,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-05-28,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-05-29,115 HARDENBERGPLATZ,8,52.50663,13.332976
2023-05-30,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-05-31,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-06-01,115 HARDENBERGPLATZ,9,52.50663,13.332976
2023-06-02,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-06-03,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-06-04,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-06-05,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-06-06,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-06-07,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-06-08,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-06-09,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-06-10,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-06-11,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-06-12,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-06-13,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-06-14,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-06-15,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-06-16,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-06-17,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-06-18,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-06-19,115 HARDENBERGPLATZ,28,52.50663,13.332976
2023-06-20,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-06-21,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-06-22,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-06-23,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-06-24,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-06-25,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-06-26,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-06-27,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-06-28,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-06-29,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-06-30,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-07-01,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-07-02,115 HARDENBERGPLATZ,7,52.50663,13.332976
2023-07-03,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-07-04,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-07-05,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-07-06,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-07-07,115 HARDENBERGPLATZ,30,52.50663,13.332976
2023-07-08,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-07-09,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-07-10,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-07-11,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-07-12,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-07-13,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-07-14,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-07-15,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-07-16,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-07-17,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-07-18,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-07-19,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-07-20,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-07-21,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-07-22,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-07-23,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-07-24,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-07-25,115 HARDENBERGPLATZ,9,52.50663,13.332976
2023-07-26,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-07-27,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-07-28,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-07-29,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-07-30,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-07-31,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-08-01,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-08-02,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-08-03,115 HARDENBERGPLATZ,9,52.50663,13.332976
2023-08-04,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-08-05,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-08-06,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-08-07,115 HARDENBERGPLATZ,7,52.50663,13.332976
2023-08-08,115 HARDENBERGPLATZ,9,52.50663,13.332976
2023-08-09,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-08-10,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-08-11,115 HARDENBERGPLATZ,27,52.50663,13.332976
2023-08-12,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-08-13,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-08-14,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-08-15,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-08-16,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-08-17,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-08-18,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-08-19,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-08-20,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-08-21,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-08-22,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-08-23,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-08-24,115 HARDENBERGPLATZ,26,52.50663,13.332976
2023-08-25,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-08-26,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-08-27,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-08-28,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-08-29,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-08-30,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-08-31,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-09-01,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-09-02,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-09-03,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-09-04,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-09-05,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-09-06,115 HARDENBERGPLATZ,33,52.50663,13.332976
2023-09-07,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-09-08,115 HARDENBERGPLATZ,27,52.50663,13.332976
2023-09-09,115 HARDENBERGPLATZ,36,52.50663,13.332976
2023-09-10,115 HARDENBERGPLATZ,35,52.50663,13.332976
2023-09-11,115 HARDENBERGPLATZ,37,52.50663,13.332976
2023-09-12,115 HARDENBERGPLATZ,27,52.50663,13.332976
2023-09-13,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-09-14,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-09-15,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-09-16,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-09-17,115 HARDENBERGPLATZ,28,52.50663,13.332976
2023-09-18,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-09-19,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-09-20,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-09-21,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-09-22,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-09-23,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-09-24,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-09-25,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-09-26,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-09-27,115 HARDENBERGPLATZ,31,52.50663,13.332976
2023-09-28,115 HARDENBERGPLATZ,36,52.50663,13.332976
2023-09-29,115 HARDENBERGPLATZ,38,52.50663,13.332976
2023-09-30,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-10-01,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-10-02,115 HARDENBERGPLATZ,29,52.50663,13.332976
2023-10-03,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-10-04,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-10-05,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-10-06,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-10-07,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-10-08,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-10-09,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-10-10,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-10-11,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-10-12,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-10-13,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-10-14,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-10-15,115 HARDENBERGPLATZ,6,52.50663,13.332976
2023-10-16,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-10-17,115 HARDENBERGPLATZ,33,52.50663,13.332976
2023-10-18,115 HARDENBERGPLATZ,26,52.50663,13.332976
2023-10-19,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-10-20,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-10-21,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-10-22,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-10-23,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-10-24,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-10-25,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-10-26,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-10-27,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-10-28,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-10-29,115 HARDENBERGPLATZ,15,52.50663,13.332976
2023-10-30,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-10-31,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-11-01,115 HARDENBERGPLATZ,22,52.50663,13.332976
2023-11-02,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-11-03,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-11-04,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-11-05,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-11-06,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-11-07,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-11-08,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-11-09,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-11-10,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-11-11,115 HARDENBERGPLATZ,25,52.50663,13.332976
2023-11-12,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-11-13,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-11-14,115 HARDENBERGPLATZ,13,52.50663,13.332976
2023-11-15,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-11-16,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-11-17,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-11-18,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-11-19,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-11-20,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-11-21,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-11-22,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-11-23,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-11-24,115 HARDENBERGPLATZ,10,52.50663,13.332976
2023-11-25,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-11-26,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-11-27,115 HARDENBERGPLATZ,31,52.50663,13.332976
2023-11-28,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-11-29,115 HARDENBERGPLATZ,24,52.50663,13.332976
2023-11-30,115 HARDENBERGPLATZ,37,52.50663,13.332976
2023-12-01,115 HARDENBERGPLATZ,38,52.50663,13.332976
2023-12-02,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-12-03,115 HARDENBERGPLATZ,18,52.50663,13.332976
2023-12-04,115 HARDENBERGPLATZ,33,52.50663,13.332976
2023-12-05,115 HARDENBERGPLATZ,33,52.50663,13.332976
2023-12-06,115 HARDENBERGPLATZ,34,52.50663,13.332976
2023-12-07,115 HARDENBERGPLATZ,26,52.50663,13.332976
2023-12-08,115 HARDENBERGPLATZ,28,52.50663,13.332976
2023-12-09,115 HARDENBERGPLATZ,27,52.50663,13.332976
2023-12-10,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-12-11,115 HARDENBERGPLATZ,17,52.50663,13.332976
2023-12-12,115 HARDENBERGPLATZ,28,52.50663,13.332976
2023-12-13,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-12-14,115 HARDENBERGPLATZ,19,52.50663,13.332976
2023-12-15,115 HARDENBERGPLATZ,23,52.50663,13.332976
2023-12-16,115 HARDENBERGPLATZ,16,52.50663,13.332976
2023-12-17,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-12-18,115 HARDENBERGPLATZ,20,52.50663,13.332976
2023-12-19,115 HARDENBERGPLATZ,21,52.50663,13.332976
2023-12-20,115 HARDENBERGPLATZ,14,52.50663,13.332976
2023-12-21,115 HARDENBERGPLATZ,11,52.50663,13.332976
2023-12-22,115 HARDENBERGPLATZ,7,52.50663,13.332976
2023-12-23,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-12-24,115 HARDENBERGPLATZ,12,52.50663,13.332976
2023-12-25,115 HARDENBERGPLATZ,7,52.50663,13.332976
2023-12-26,115 HARDENBERGPLATZ,6,52.50663,13.332976
2023-12-27,115 HARDENBERGPLATZ,21,52.50663,13.332976
